Sr No.,Location,Date,Month,Year,Season,Parameter,Actual Value,Mean,Std Dev,Unit,Source,Notes/Extraction Remark
162,Hindon river,,,,Post-monsoon,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
163,Hindon river,,,,Post-monsoon,Caffeine,350.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
164,Hindon river,,,,Post-monsoon,Carbamazepine,5.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
165,Hindon river,,,,Post-monsoon,Ciprofloxacin,165.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
166,Hindon river,,,,Post-monsoon,Diclofenac,260.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
167,Hindon river,,,,Post-monsoon,Enrofloxacin,52.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
168,Hindon river,,,,Post-monsoon,Estrone,1750.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
169,Hindon river,,,,Post-monsoon,Gemfibrozil,1650.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
170,Hindon river,,,,Post-monsoon,Ketoprofen,50.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
171,Hindon river,,,,Post-monsoon,Naproxen,510.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
172,Hindon river,,,,Post-monsoon,Progesterone,50.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
173,Hindon river,,,,Post-monsoon,Sulfamethoxazole,110.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
174,Hindon river,,,,Post-monsoon,Testosterone,75.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
175,Hindon river,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
176,Hindon river,,,,Post-monsoon,Trimethoprim,1100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
177,Hindon river,,,,Summer,2-hydroxybenzothiazole,355.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
178,Hindon river,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
179,Hindon river,,,,Summer,Caffeine,80.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
180,Hindon river,,,,Summer,Carbamazepine,105.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
181,Hindon river,,,,Summer,Ciprofloxacin,145.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
182,Hindon river,,,,Summer,Diclofenac,90.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
183,Hindon river,,,,Summer,Enrofloxacin,33.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
184,Hindon river,,,,Summer,Estrone,510.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
185,Hindon river,,,,Summer,Gemfibrozil,450.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
186,Hindon river,,,,Summer,Ketoprofen,290.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
187,Hindon river,,,,Summer,Naproxen,200.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
188,Hindon river,,,,Summer,Progesterone,230.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
189,Hindon river,,,,Summer,Sulfamethoxazole,55.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
190,Hindon river,,,,Summer,Testosterone,210.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
191,Hindon river,,,,Summer,Triclosan,15.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
192,Hindon river,,,,Summer,Trimethoprim,900.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
193,Hindon canal,,,,Post-monsoon,2-hydroxybenzothiazole,100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
194,Hindon canal,,,,Post-monsoon,Atenolol,125.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
195,Hindon canal,,,,Post-monsoon,Caffeine,300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
196,Hindon canal,,,,Post-monsoon,Carbamazepine,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
197,Hindon canal,,,,Post-monsoon,Ciprofloxacin,220.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
198,Hindon canal,,,,Post-monsoon,Diclofenac,20.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
199,Hindon canal,,,,Post-monsoon,Enrofloxacin,60.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
200,Hindon canal,,,,Post-monsoon,Estrone,100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
201,Hindon canal,,,,Post-monsoon,Gemfibrozil,320.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
202,Hindon canal,,,,Post-monsoon,Ketoprofen,40.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
203,Hindon canal,,,,Post-monsoon,Naproxen,650.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
204,Hindon canal,,,,Post-monsoon,Progesterone,85.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
205,Hindon canal,,,,Post-monsoon,Sulfamethoxazole,50.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
206,Hindon canal,,,,Post-monsoon,Testosterone,52.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
207,Hindon canal,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
208,Hindon canal,,,,Post-monsoon,Trimethoprim,2200.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
209,Hindon canal,,,,Summer,2-hydroxybenzothiazole,210.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
210,Hindon canal,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
211,Hindon canal,,,,Summer,Caffeine,120.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
212,Hindon canal,,,,Summer,Carbamazepine,325.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
213,Hindon canal,,,,Summer,Ciprofloxacin,70.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
214,Hindon canal,,,,Summer,Diclofenac,8.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
215,Hindon canal,,,,Summer,Enrofloxacin,34.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
216,Hindon canal,,,,Summer,Estrone,1080.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
217,Hindon canal,,,,Summer,Gemfibrozil,200.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
218,Hindon canal,,,,Summer,Ketoprofen,40.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
219,Hindon canal,,,,Summer,Naproxen,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
220,Hindon canal,,,,Summer,Progesterone,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
221,Hindon canal,,,,Summer,Sulfamethoxazole,50.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
222,Hindon canal,,,,Summer,Testosterone,68.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
223,Hindon canal,,,,Summer,Triclosan,18.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
224,Hindon canal,,,,Summer,Trimethoprim,700.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
225,Nizamuddin Bridge,,,,Post-monsoon,2-hydroxybenzothiazole,290.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
226,Nizamuddin Bridge,,,,Post-monsoon,Atenolol,102.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
227,Nizamuddin Bridge,,,,Post-monsoon,Caffeine,2700.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
228,Nizamuddin Bridge,,,,Post-monsoon,Carbamazepine,70.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
229,Nizamuddin Bridge,,,,Post-monsoon,Ciprofloxacin,100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
230,Nizamuddin Bridge,,,,Post-monsoon,Diclofenac,80.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
231,Nizamuddin Bridge,,,,Post-monsoon,Enrofloxacin,50.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
232,Nizamuddin Bridge,,,,Post-monsoon,Estrone,290.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
233,Nizamuddin Bridge,,,,Post-monsoon,Gemfibrozil,2150.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
234,Nizamuddin Bridge,,,,Post-monsoon,Ketoprofen,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
235,Nizamuddin Bridge,,,,Post-monsoon,Naproxen,220.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
236,Nizamuddin Bridge,,,,Post-monsoon,Progesterone,275.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
237,Nizamuddin Bridge,,,,Post-monsoon,Sulfamethoxazole,180.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
238,Nizamuddin Bridge,,,,Post-monsoon,Testosterone,100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
239,Nizamuddin Bridge,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
240,Nizamuddin Bridge,,,,Post-monsoon,Trimethoprim,700.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
241,Nizamuddin Bridge,,,,Summer,2-hydroxybenzothiazole,145.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
242,Nizamuddin Bridge,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
243,Nizamuddin Bridge,,,,Summer,Caffeine,180.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
244,Nizamuddin Bridge,,,,Summer,Carbamazepine,35.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
245,Nizamuddin Bridge,,,,Summer,Ciprofloxacin,60.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
246,Nizamuddin Bridge,,,,Summer,Diclofenac,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
247,Nizamuddin Bridge,,,,Summer,Enrofloxacin,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
248,Nizamuddin Bridge,,,,Summer,Estrone,1120.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
249,Nizamuddin Bridge,,,,Summer,Gemfibrozil,300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
250,Nizamuddin Bridge,,,,Summer,Ketoprofen,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
251,Nizamuddin Bridge,,,,Summer,Naproxen,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
252,Nizamuddin Bridge,,,,Summer,Progesterone,20.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
253,Nizamuddin Bridge,,,,Summer,Sulfamethoxazole,95.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
254,Nizamuddin Bridge,,,,Summer,Testosterone,115.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
255,Nizamuddin Bridge,,,,Summer,Triclosan,20.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
256,Nizamuddin Bridge,,,,Summer,Trimethoprim,4600.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
257,Okhla Barrage,,,,Post-monsoon,2-hydroxybenzothiazole,410.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
258,Okhla Barrage,,,,Post-monsoon,Atenolol,185.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
259,Okhla Barrage,,,,Post-monsoon,Caffeine,3000.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
260,Okhla Barrage,,,,Post-monsoon,Carbamazepine,110.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
261,Okhla Barrage,,,,Post-monsoon,Ciprofloxacin,98.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
262,Okhla Barrage,,,,Post-monsoon,Diclofenac,135.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
263,Okhla Barrage,,,,Post-monsoon,Enrofloxacin,42.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
264,Okhla Barrage,,,,Post-monsoon,Estrone,370.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
265,Okhla Barrage,,,,Post-monsoon,Gemfibrozil,800.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
266,Okhla Barrage,,,,Post-monsoon,Ketoprofen,160.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
267,Okhla Barrage,,,,Post-monsoon,Naproxen,440.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
268,Okhla Barrage,,,,Post-monsoon,Progesterone,185.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
269,Okhla Barrage,,,,Post-monsoon,Sulfamethoxazole,100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
270,Okhla Barrage,,,,Post-monsoon,Testosterone,140.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
271,Okhla Barrage,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
272,Okhla Barrage,,,,Post-monsoon,Trimethoprim,700.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
273,Okhla Barrage,,,,Summer,2-hydroxybenzothiazole,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
274,Okhla Barrage,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
275,Okhla Barrage,,,,Summer,Caffeine,200.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
276,Okhla Barrage,,,,Summer,Carbamazepine,40.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
277,Okhla Barrage,,,,Summer,Ciprofloxacin,65.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
278,Okhla Barrage,,,,Summer,Diclofenac,15.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
279,Okhla Barrage,,,,Summer,Enrofloxacin,33.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
280,Okhla Barrage,,,,Summer,Estrone,1300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
281,Okhla Barrage,,,,Summer,Gemfibrozil,350.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
282,Okhla Barrage,,,,Summer,Ketoprofen,30.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
283,Okhla Barrage,,,,Summer,Naproxen,90.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
284,Okhla Barrage,,,,Summer,Progesterone,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
285,Okhla Barrage,,,,Summer,Sulfamethoxazole,90.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
286,Okhla Barrage,,,,Summer,Testosterone,212.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
287,Okhla Barrage,,,,Summer,Triclosan,17.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
288,Okhla Barrage,,,,Summer,Trimethoprim,8800.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
289,Downstream of Shahadara drain,,,,Post-monsoon,2-hydroxybenzothiazole,195.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
290,Downstream of Shahadara drain,,,,Post-monsoon,Atenolol,205.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
291,Downstream of Shahadara drain,,,,Post-monsoon,Caffeine,6500.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
292,Downstream of Shahadara drain,,,,Post-monsoon,Carbamazepine,140.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
293,Downstream of Shahadara drain,,,,Post-monsoon,Ciprofloxacin,190.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
294,Downstream of Shahadara drain,,,,Post-monsoon,Diclofenac,72.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
295,Downstream of Shahadara drain,,,,Post-monsoon,Enrofloxacin,53.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
296,Downstream of Shahadara drain,,,,Post-monsoon,Estrone,480.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
297,Downstream of Shahadara drain,,,,Post-monsoon,Gemfibrozil,2500.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
298,Downstream of Shahadara drain,,,,Post-monsoon,Ketoprofen,130.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
299,Downstream of Shahadara drain,,,,Post-monsoon,Naproxen,1580.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
300,Downstream of Shahadara drain,,,,Post-monsoon,Progesterone,5.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
301,Downstream of Shahadara drain,,,,Post-monsoon,Sulfamethoxazole,1300.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
302,Downstream of Shahadara drain,,,,Post-monsoon,Testosterone,95.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
303,Downstream of Shahadara drain,,,,Post-monsoon,Triclosan,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
304,Downstream of Shahadara drain,,,,Post-monsoon,Trimethoprim,2600.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
305,Downstream of Shahadara drain,,,,Summer,2-hydroxybenzothiazole,85.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
306,Downstream of Shahadara drain,,,,Summer,Atenolol,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
307,Downstream of Shahadara drain,,,,Summer,Caffeine,750.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
308,Downstream of Shahadara drain,,,,Summer,Carbamazepine,90.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
309,Downstream of Shahadara drain,,,,Summer,Ciprofloxacin,60.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
310,Downstream of Shahadara drain,,,,Summer,Diclofenac,132.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
311,Downstream of Shahadara drain,,,,Summer,Enrofloxacin,0.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
312,Downstream of Shahadara drain,,,,Summer,Estrone,1400.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
313,Downstream of Shahadara drain,,,,Summer,Gemfibrozil,2150.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
314,Downstream of Shahadara drain,,,,Summer,Ketoprofen,70.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
315,Downstream of Shahadara drain,,,,Summer,Naproxen,500.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
316,Downstream of Shahadara drain,,,,Summer,Progesterone,82.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
317,Downstream of Shahadara drain,,,,Summer,Sulfamethoxazole,450.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
318,Downstream of Shahadara drain,,,,Summer,Testosterone,82.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
319,Downstream of Shahadara drain,,,,Summer,Triclosan,15.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
320,Downstream of Shahadara drain,,,,Summer,Trimethoprim,1100.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
321,Upstream of Mathura,,,,Post-monsoon,2-hydroxybenzothiazole,310.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
322,Upstream of Mathura,,,,Post-monsoon,Atenolol,75.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
323,Upstream of Mathura,,,,Post-monsoon,Caffeine,80.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
324,Upstream of Mathura,,,,Post-monsoon,Carbamazepine,245.0,,,ng/L,Ground truth workbook: Paper-5 concentration table,Unit inferred from the paper context because the worksheet does not include a unit column.
