Sr No.,Location(actual name not some legend thing),Date,Month,Year,Season,Parameter,Actual Value,Mean,Std Dev,Unit,Source,Notes/Extraction Remark
127,Dakpatthar,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
128,Dakpatthar,,September,2021.0,Post-monsoon,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
129,Hindon River,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
130,Hindon River,,September,2021.0,Post-monsoon,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
131,Hindon Canal,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
132,Hindon Canal,,September,2021.0,Post-monsoon,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
133,Nizamuddin Bridge,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
134,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Sulfamethoxazole,1200,1200.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
135,Okhla Barrage,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
136,Okhla Barrage,,September,2021.0,Post-monsoon,Sulfamethoxazole,1000,1000.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
137,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
138,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Sulfamethoxazole,1200,1200.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
139,U/S Mathura,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
140,U/S Mathura,,September,2021.0,Post-monsoon,Sulfamethoxazole,100,100.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
141,D/S Mathura,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
142,D/S Mathura,,September,2021.0,Post-monsoon,Sulfamethoxazole,100,100.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
143,U/S Agra city,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
144,U/S Agra city,,September,2021.0,Post-monsoon,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
145,Agra city near Taj Mahal,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
146,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Sulfamethoxazole,100,100.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
147,D/S Agra city,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
148,D/S Agra city,,September,2021.0,Post-monsoon,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
149,U/S Etawah,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
150,U/S Etawah,,September,2021.0,Post-monsoon,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
151,D/S Etawah,,May,2021.0,Summer,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
152,D/S Etawah,,September,2021.0,Post-monsoon,Sulfamethoxazole,50,50.0,,ng/L,"Figure 2D, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
153,Dakpatthar,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
154,Dakpatthar,,September,2021.0,Post-monsoon,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
155,Hindon River,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
156,Hindon River,,September,2021.0,Post-monsoon,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
157,Hindon Canal,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
158,Hindon Canal,,September,2021.0,Post-monsoon,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
159,Nizamuddin Bridge,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
160,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Enrofloxacin,60,60.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
161,Okhla Barrage,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
162,Okhla Barrage,,September,2021.0,Post-monsoon,Enrofloxacin,70,70.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
163,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
164,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Enrofloxacin,60,60.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
165,U/S Mathura,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
166,U/S Mathura,,September,2021.0,Post-monsoon,Enrofloxacin,40,40.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
167,D/S Mathura,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
168,D/S Mathura,,September,2021.0,Post-monsoon,Enrofloxacin,40,40.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
169,U/S Agra city,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
170,U/S Agra city,,September,2021.0,Post-monsoon,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
171,Agra city near Taj Mahal,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
172,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Enrofloxacin,40,40.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
173,D/S Agra city,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
174,D/S Agra city,,September,2021.0,Post-monsoon,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
175,U/S Etawah,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
176,U/S Etawah,,September,2021.0,Post-monsoon,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
177,D/S Etawah,,May,2021.0,Summer,Enrofloxacin,10,10.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
178,D/S Etawah,,September,2021.0,Post-monsoon,Enrofloxacin,80,80.0,,ng/L,"Figure 2E, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
179,Dakpatthar,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
180,Dakpatthar,,September,2021.0,Post-monsoon,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
181,Hindon River,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
182,Hindon River,,September,2021.0,Post-monsoon,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
183,Hindon Canal,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
184,Hindon Canal,,September,2021.0,Post-monsoon,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
185,Nizamuddin Bridge,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
186,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Testosterone,200,200.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
187,Okhla Barrage,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
188,Okhla Barrage,,September,2021.0,Post-monsoon,Testosterone,250,250.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
189,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
190,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Testosterone,150,150.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
191,U/S Mathura,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
192,U/S Mathura,,September,2021.0,Post-monsoon,Testosterone,100,100.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
193,D/S Mathura,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
194,D/S Mathura,,September,2021.0,Post-monsoon,Testosterone,100,100.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
195,U/S Agra city,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
196,U/S Agra city,,September,2021.0,Post-monsoon,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
197,Agra city near Taj Mahal,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
198,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Testosterone,100,100.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
199,D/S Agra city,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
200,D/S Agra city,,September,2021.0,Post-monsoon,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
201,U/S Etawah,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
202,U/S Etawah,,September,2021.0,Post-monsoon,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
203,D/S Etawah,,May,2021.0,Summer,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
204,D/S Etawah,,September,2021.0,Post-monsoon,Testosterone,20,20.0,,ng/L,"Figure 2F, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
205,Dakpatthar,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
206,Dakpatthar,,September,2021.0,Post-monsoon,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
207,Hindon River,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
208,Hindon River,,September,2021.0,Post-monsoon,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
209,Hindon Canal,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
210,Hindon Canal,,September,2021.0,Post-monsoon,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
211,Nizamuddin Bridge,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
212,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Progesterone,250,250.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
213,Okhla Barrage,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
214,Okhla Barrage,,September,2021.0,Post-monsoon,Progesterone,300,300.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
215,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
216,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Progesterone,200,200.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
217,U/S Mathura,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
218,U/S Mathura,,September,2021.0,Post-monsoon,Progesterone,150,150.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
219,D/S Mathura,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
220,D/S Mathura,,September,2021.0,Post-monsoon,Progesterone,150,150.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
221,U/S Agra city,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
222,U/S Agra city,,September,2021.0,Post-monsoon,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
223,Agra city near Taj Mahal,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
224,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Progesterone,200,200.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
225,D/S Agra city,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
226,D/S Agra city,,September,2021.0,Post-monsoon,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
227,U/S Etawah,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
228,U/S Etawah,,September,2021.0,Post-monsoon,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
229,D/S Etawah,,May,2021.0,Summer,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
230,D/S Etawah,,September,2021.0,Post-monsoon,Progesterone,10,10.0,,ng/L,"Figure 2G, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
231,Dakpatthar,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
232,Dakpatthar,,September,2021.0,Post-monsoon,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
233,Hindon River,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
234,Hindon River,,September,2021.0,Post-monsoon,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
235,Hindon Canal,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
236,Hindon Canal,,September,2021.0,Post-monsoon,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
237,Nizamuddin Bridge,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
238,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Estrone,1200,1200.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
239,Okhla Barrage,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
240,Okhla Barrage,,September,2021.0,Post-monsoon,Estrone,1700,1700.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
241,D/S Shahadara drain & Yamuna Confluence,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
242,D/S Shahadara drain & Yamuna Confluence,,September,2021.0,Post-monsoon,Estrone,1200,1200.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
243,U/S Mathura,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
244,U/S Mathura,,September,2021.0,Post-monsoon,Estrone,600,600.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
245,D/S Mathura,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
246,D/S Mathura,,September,2021.0,Post-monsoon,Estrone,600,600.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
247,U/S Agra city,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
248,U/S Agra city,,September,2021.0,Post-monsoon,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
249,Agra city near Taj Mahal,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
250,Agra city near Taj Mahal,,September,2021.0,Post-monsoon,Estrone,1000,1000.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
251,D/S Agra city,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
252,D/S Agra city,,September,2021.0,Post-monsoon,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
253,U/S Etawah,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
254,U/S Etawah,,September,2021.0,Post-monsoon,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
255,D/S Etawah,,May,2021.0,Summer,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
256,D/S Etawah,,September,2021.0,Post-monsoon,Estrone,50,50.0,,ng/L,"Figure 2H, page 7",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
257,Dakpatthar,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
258,Dakpatthar,,September,2021.0,Post-monsoon,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
259,Hindon River,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
260,Hindon River,,September,2021.0,Post-monsoon,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
261,Hindon Canal,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
262,Hindon Canal,,September,2021.0,Post-monsoon,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
263,Nizamuddin Bridge,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
264,Nizamuddin Bridge,,September,2021.0,Post-monsoon,Diclofenac,100,100.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
265,Okhla Barrage,,May,2021.0,Summer,Diclofenac,10,10.0,,ng/L,"Figure 2I, page 8",Value estimated from bar chart. | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON.
