Sr No.,Location(actual name not some legend thing),Date,Month,Year,Season,Parameter,Actual Value,Mean,Std Dev,Unit,Source,Notes/Extraction Remark
135,Nizamuddin Midstream,,DEC,,,Chemical oxygen demand,75,75.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
136,Nizamuddin Midstream,,JAN,,,Chemical oxygen demand,80,80.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
137,Nizamuddin Midstream,,FEB,,,Chemical oxygen demand,70,70.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
138,Nizamuddin Midstream,,MAR,,,Chemical oxygen demand,65,65.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
139,Nizamuddin Midstream,,APR,,,Chemical oxygen demand,70,70.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
140,Nizamuddin Midstream,,MAY,,,Chemical oxygen demand,75,75.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
141,Nizamuddin Midstream,,JUN,,,Chemical oxygen demand,80,80.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
142,Nizamuddin Midstream,,JUL,,,Chemical oxygen demand,45,45.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
143,Nizamuddin Midstream,,AUG,,,Chemical oxygen demand,30,30.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
144,Nizamuddin Midstream,,SEP,,,Chemical oxygen demand,60,60.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
145,Nizamuddin Midstream,,OCT,,,Chemical oxygen demand,70,70.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
146,Nizamuddin Midstream,,NOV,,,Chemical oxygen demand,65,65.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
147,Nizamuddin Quarter Stream,,DEC,,,Chemical oxygen demand,80,80.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
148,Nizamuddin Quarter Stream,,JAN,,,Chemical oxygen demand,85,85.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
149,Nizamuddin Quarter Stream,,FEB,,,Chemical oxygen demand,75,75.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
150,Nizamuddin Quarter Stream,,MAR,,,Chemical oxygen demand,70,70.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
151,Nizamuddin Quarter Stream,,APR,,,Chemical oxygen demand,75,75.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
152,Nizamuddin Quarter Stream,,MAY,,,Chemical oxygen demand,80,80.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
153,Nizamuddin Quarter Stream,,JUN,,,Chemical oxygen demand,85,85.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
154,Nizamuddin Quarter Stream,,JUL,,,Chemical oxygen demand,50,50.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
155,Nizamuddin Quarter Stream,,AUG,,,Chemical oxygen demand,35,35.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
156,Nizamuddin Quarter Stream,,SEP,,,Chemical oxygen demand,65,65.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
157,Nizamuddin Quarter Stream,,OCT,,,Chemical oxygen demand,75,75.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
158,Nizamuddin Quarter Stream,,NOV,,,Chemical oxygen demand,70,70.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
159,Agra Canal Midstream,,DEC,,,Chemical oxygen demand,50,50.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
160,Agra Canal Midstream,,JAN,,,Chemical oxygen demand,55,55.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
161,Agra Canal Midstream,,FEB,,,Chemical oxygen demand,45,45.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
162,Agra Canal Midstream,,MAR,,,Chemical oxygen demand,50,50.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
163,Agra Canal Midstream,,APR,,,Chemical oxygen demand,55,55.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
164,Agra Canal Midstream,,MAY,,,Chemical oxygen demand,60,60.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
165,Agra Canal Midstream,,JUN,,,Chemical oxygen demand,50,50.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
166,Agra Canal Midstream,,JUL,,,Chemical oxygen demand,25,25.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
167,Agra Canal Midstream,,AUG,,,Chemical oxygen demand,20,20.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
168,Agra Canal Midstream,,SEP,,,Chemical oxygen demand,40,40.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
169,Agra Canal Midstream,,OCT,,,Chemical oxygen demand,50,50.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
170,Agra Canal Midstream,,NOV,,,Chemical oxygen demand,45,45.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
171,Agra Canal Quarter Stream,,DEC,,,Chemical oxygen demand,45,45.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
172,Agra Canal Quarter Stream,,JAN,,,Chemical oxygen demand,50,50.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
173,Agra Canal Quarter Stream,,FEB,,,Chemical oxygen demand,40,40.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
174,Agra Canal Quarter Stream,,MAR,,,Chemical oxygen demand,45,45.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
175,Agra Canal Quarter Stream,,APR,,,Chemical oxygen demand,50,50.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
176,Agra Canal Quarter Stream,,MAY,,,Chemical oxygen demand,55,55.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
177,Agra Canal Quarter Stream,,JUN,,,Chemical oxygen demand,45,45.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
178,Agra Canal Quarter Stream,,JUL,,,Chemical oxygen demand,20,20.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
179,Agra Canal Quarter Stream,,AUG,,,Chemical oxygen demand,15,15.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
180,Agra Canal Quarter Stream,,SEP,,,Chemical oxygen demand,35,35.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
181,Agra Canal Quarter Stream,,OCT,,,Chemical oxygen demand,45,45.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
182,Agra Canal Quarter Stream,,NOV,,,Chemical oxygen demand,40,40.0,,mg/L,Fig. 5,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
183,Palla,,DEC,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
184,Palla,,JAN,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
185,Palla,,FEB,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
186,Palla,,MAR,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
187,Palla,,APR,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
188,Palla,,MAY,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
189,Palla,,JUN,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
190,Palla,,JUL,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
191,Palla,,AUG,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
192,Palla,,SEP,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
193,Palla,,OCT,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
194,Palla,,NOV,,,Kjeldahl nitrogen,2.0,2.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
195,Nizamuddin Midstream,,DEC,,,Kjeldahl nitrogen,22,22.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
196,Nizamuddin Midstream,,JAN,,,Kjeldahl nitrogen,23,23.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
197,Nizamuddin Midstream,,FEB,,,Kjeldahl nitrogen,18,18.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
198,Nizamuddin Midstream,,MAR,,,Kjeldahl nitrogen,20,20.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
199,Nizamuddin Midstream,,APR,,,Kjeldahl nitrogen,25,25.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
200,Nizamuddin Midstream,,MAY,,,Kjeldahl nitrogen,26,26.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
201,Nizamuddin Midstream,,JUN,,,Kjeldahl nitrogen,25,25.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
202,Nizamuddin Midstream,,JUL,,,Kjeldahl nitrogen,15,15.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
203,Nizamuddin Midstream,,AUG,,,Kjeldahl nitrogen,10,10.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
204,Nizamuddin Midstream,,SEP,,,Kjeldahl nitrogen,18,18.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
205,Nizamuddin Midstream,,OCT,,,Kjeldahl nitrogen,22,22.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
206,Nizamuddin Midstream,,NOV,,,Kjeldahl nitrogen,18,18.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
207,Nizamuddin Quarter Stream,,DEC,,,Kjeldahl nitrogen,24,24.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
208,Nizamuddin Quarter Stream,,JAN,,,Kjeldahl nitrogen,25,25.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
209,Nizamuddin Quarter Stream,,FEB,,,Kjeldahl nitrogen,20,20.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
210,Nizamuddin Quarter Stream,,MAR,,,Kjeldahl nitrogen,22,22.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
211,Nizamuddin Quarter Stream,,APR,,,Kjeldahl nitrogen,27,27.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
212,Nizamuddin Quarter Stream,,MAY,,,Kjeldahl nitrogen,28,28.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
213,Nizamuddin Quarter Stream,,JUN,,,Kjeldahl nitrogen,27,27.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
214,Nizamuddin Quarter Stream,,JUL,,,Kjeldahl nitrogen,17,17.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
215,Nizamuddin Quarter Stream,,AUG,,,Kjeldahl nitrogen,12,12.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
216,Nizamuddin Quarter Stream,,SEP,,,Kjeldahl nitrogen,20,20.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
217,Nizamuddin Quarter Stream,,OCT,,,Kjeldahl nitrogen,24,24.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
218,Nizamuddin Quarter Stream,,NOV,,,Kjeldahl nitrogen,20,20.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
219,Agra Canal Midstream,,DEC,,,Kjeldahl nitrogen,12,12.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
220,Agra Canal Midstream,,JAN,,,Kjeldahl nitrogen,15,15.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
221,Agra Canal Midstream,,FEB,,,Kjeldahl nitrogen,10,10.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
222,Agra Canal Midstream,,MAR,,,Kjeldahl nitrogen,12,12.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
223,Agra Canal Midstream,,APR,,,Kjeldahl nitrogen,15,15.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
224,Agra Canal Midstream,,MAY,,,Kjeldahl nitrogen,18,18.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
225,Agra Canal Midstream,,JUN,,,Kjeldahl nitrogen,14,14.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
226,Agra Canal Midstream,,JUL,,,Kjeldahl nitrogen,8,8.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
227,Agra Canal Midstream,,AUG,,,Kjeldahl nitrogen,6,6.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
228,Agra Canal Midstream,,SEP,,,Kjeldahl nitrogen,10,10.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
229,Agra Canal Midstream,,OCT,,,Kjeldahl nitrogen,14,14.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
230,Agra Canal Midstream,,NOV,,,Kjeldahl nitrogen,12,12.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
231,Agra Canal Quarter Stream,,DEC,,,Kjeldahl nitrogen,10,10.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
232,Agra Canal Quarter Stream,,JAN,,,Kjeldahl nitrogen,12,12.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
233,Agra Canal Quarter Stream,,FEB,,,Kjeldahl nitrogen,8,8.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
234,Agra Canal Quarter Stream,,MAR,,,Kjeldahl nitrogen,10,10.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
235,Agra Canal Quarter Stream,,APR,,,Kjeldahl nitrogen,13,13.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
236,Agra Canal Quarter Stream,,MAY,,,Kjeldahl nitrogen,16,16.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
237,Agra Canal Quarter Stream,,JUN,,,Kjeldahl nitrogen,12,12.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
238,Agra Canal Quarter Stream,,JUL,,,Kjeldahl nitrogen,6,6.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
239,Agra Canal Quarter Stream,,AUG,,,Kjeldahl nitrogen,4,4.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
240,Agra Canal Quarter Stream,,SEP,,,Kjeldahl nitrogen,8,8.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
241,Agra Canal Quarter Stream,,OCT,,,Kjeldahl nitrogen,12,12.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
242,Agra Canal Quarter Stream,,NOV,,,Kjeldahl nitrogen,10,10.0,,mg/L,Fig. 6,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
243,Palla,,DEC,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
244,Palla,,JAN,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
245,Palla,,FEB,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
246,Palla,,MAR,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
247,Palla,,APR,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
248,Palla,,MAY,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
249,Palla,,JUN,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
250,Palla,,JUL,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
251,Palla,,AUG,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
252,Palla,,SEP,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
253,Palla,,OCT,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
254,Palla,,NOV,,,Ammonia,2.0,2.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
255,Nizamuddin Midstream,,DEC,,,Ammonia,20,20.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
256,Nizamuddin Midstream,,JAN,,,Ammonia,22,22.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
257,Nizamuddin Midstream,,FEB,,,Ammonia,18,18.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
258,Nizamuddin Midstream,,MAR,,,Ammonia,20,20.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
259,Nizamuddin Midstream,,APR,,,Ammonia,22,22.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
260,Nizamuddin Midstream,,MAY,,,Ammonia,23,23.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
261,Nizamuddin Midstream,,JUN,,,Ammonia,18,18.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
262,Nizamuddin Midstream,,JUL,,,Ammonia,10,10.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
263,Nizamuddin Midstream,,AUG,,,Ammonia,5,5.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
264,Nizamuddin Midstream,,SEP,,,Ammonia,12,12.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
265,Nizamuddin Midstream,,OCT,,,Ammonia,18,18.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
266,Nizamuddin Midstream,,NOV,,,Ammonia,15,15.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
267,Nizamuddin Quarter Stream,,DEC,,,Ammonia,22,22.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
268,Nizamuddin Quarter Stream,,JAN,,,Ammonia,24,24.0,,mg/L,Fig. 7,"Average monthly value over 2000-2005, estimated from figure | issues: None: Recovered completed measurement records from a model response that ended with invalid JSON."
