paper_overview.citation,paper_overview.is_review_paper,paper_overview.study_region,temporal_coverage.sampling_dates,temporal_coverage.granularity,temporal_coverage.time_periods,extraction_notes,row_type,site.id,site.description,site.latitude,site.longitude,site.matrix,site.sample_type,site.source_quote,site.source_location,parameter.id,parameter.name,parameter.name_as_reported,parameter.cas_number,parameter.category,parameter.unit_as_reported,data_source.location,data_source.description,data_source.page
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S24,"Mathura D/S, Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: Mathura D/S","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S25,"Agra U/S, Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: Agra U/S","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S26,"D/S of Agra, Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: D/S of Agra","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S27,"Bateswar, Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: Bateswar","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S28,"Etawah, Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: Etawah","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S29,"Juhika B/C with Chambal, Etawah, Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: Juhika B/C with Chambal, Etawah","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S30,"Hamirpur, Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: Hamirpur","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",site,S31,"Allahabad D/S (Balua Ghat), Uttar Pradesh",,,river water,surface water,"S. no: 5, State: UP, Location: Allahabad D/S (Balua Ghat)","Table 7, page 14",,,,,,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",parameter,,,,,,,,,P1,Temperature,Temperature (°C),,Physical,°C,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",parameter,,,,,,,,,P2,pH,pH,,Physical-Chemical,,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",parameter,,,,,,,,,P3,Dissolved Oxygen,DO (mg/L),,Chemical,mg/L,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",parameter,,,,,,,,,P4,Conductivity,Conductivity (µmhos/cm),,Physical-Chemical,µmhos/cm,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",parameter,,,,,,,,,P5,Biochemical Oxygen Demand,BOD (mg/L),,Chemical,mg/L,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",parameter,,,,,,,,,P6,Faecal Coliform,FC (MPN/100 mL),,Biological,MPN/100 mL,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",parameter,,,,,,,,,P7,Total Coliform,TC (MPN/100 mL),,Biological,MPN/100 mL,,,
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",data_source,,,,,,,,,,,,,,,"Table 7, page 14",Water quality data of River Yamuna (CPCB 2020) (CPCB 2021 annexure VI (a)),14
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",data_source,,,,,,,,,,,,,,,"Table 2, page 5",Streams of the River Yamuna (Sharma and Gupta 2022; Mishra 2010; Sharma 2015),5
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",data_source,,,,,,,,,,,,,,,"Table 1, page 3","State-wise total catchment area, percentage of contribution, drainage basin, percentage of drainage basin (Naithani and Pandel 2015; Upadhyay et al. 2013)",3
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",data_source,,,,,,,,,,,,,,,"Table 6, page 10",EYC and WYC water diversion (CPCB 2000),10
"Madhuben Sharma, Sameeksha Rawat, Dheeraj Kumar, Amit Awasthi, Abhijit Sarkar, Atul Sidola, Tanupriya Choudhury, Ketan Kotecha. The state of the Yamuna River: a detailed review of water quality assessment across the entire course in India. Applied Water Science (2024) 14:175. https://doi.org/10.1007/s13201-024-02227-x",True,"Yamuna River, India, from Yamunotri to Prayagraj, covering Uttarakhand, Himachal Pradesh, Haryana, Delhi, Uttar Pradesh, Rajasthan, and Madhya Pradesh.",Locations monitored on yearly basis.,yearly,2020 | 2021,"The paper is a review article that synthesizes data from various sources, primarily focusing on the Yamuna River in India. The main quantitative data for sites and parameters was extracted from Table 7, which cites CPCB 2020 and CPCB 2021. The footnote for Table 7 indicates that locations were monitored on a yearly basis. 'BDL' (Below Detection Limit) for DO is specified as 3.0 mg/L in the footnote. Latitude and longitude were not explicitly provided for the sites in Table 7. Matrix for all sites is 'river water' and sample type is 'surface water' based on the context of the paper. Parameter categories were inferred based on common water quality classifications.",data_source,,,,,,,,,,,,,,,"Abstract, page 1; Introduction, page 2",Secondary data sources include the water quality data of River Yamuna in the year 2020 from the Central Pollution Control Board (CPCB).,"1, 2"
