paper_overview.citation,paper_overview.is_review_paper,paper_overview.study_region,temporal_coverage.sampling_dates,temporal_coverage.granularity,temporal_coverage.time_periods,extraction_notes,row_type,site.id,site.description,site.latitude,site.longitude,site.matrix,site.sample_type,site.source_quote,site.source_location,parameter.id,parameter.name,parameter.name_as_reported,parameter.cas_number,parameter.category,parameter.unit_as_reported,data_source.location,data_source.description,data_source.page
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P3,Electrical Conductivity,EC,,Physicochemical,µS/cm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P4,Salinity,SAL,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P5,Total Dissolved Solids,TDS,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P6,Turbidity,TURB,,Physicochemical,NTU,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P7,Dissolved Oxygen,DO,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P8,Biochemical Oxygen Demand,BOD,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P9,Chemical Oxygen Demand,COD,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P10,Nitrate-Nitrogen,NN,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P11,Phosphate,PHOS,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P12,Total Alkalinity,TA,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P13,Chloride,Cl-,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P14,Total Suspended Solids,TSS,,Physicochemical,mg/L,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P15,Sodium,Na,7440-23-5,Metal,ppm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P16,Potassium,K,7440-09-7,Metal,ppm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P17,Total Coliforms,TC,,Microbiological,MPN/100 ml,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P18,Chromium,Cr,7440-47-3,Heavy Metal,ppm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P19,Lead,Pb,7439-92-1,Heavy Metal,ppm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P20,Iron,Fe,7439-89-6,Heavy Metal,ppm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P21,Nickel,Ni,7440-02-0,Heavy Metal,ppm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P22,Manganese,Mn,7439-96-5,Heavy Metal,ppm,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P23,Zinc,Zn,7440-66-6,Heavy Metal,ppm,,,
